jiscode	name	namekana	building	zipcode	address	tel	source	lat	lon	note
13362	利島村	としまむら	利島村役場	100-0301	利島村248	04992-9-0011	数値地図	34.529354	139.282584	
13363	新島村	にいじまむら	新島村役場	100-0402	新島村本村1-1-1	04992-5-0240	数値地図	34.377138	139.256556	
13364	神津島村	こうづしまむら	神津島村役場	100-0601	神津島村904	04992-8-0011	数値地図	34.205371	139.134426	
13381	三宅村	みやけむら	三宅村役場	100-1212	三宅島三宅村阿古497	04994-5-0981	数値地図画像	34.075779	139.479747	
13382	御蔵島村	みくらじまむら	御蔵島村役場	100-1301	御蔵島村字入かねが沢	04994-8-2121	数値地図	33.897156	139.596009	
13401	八丈町	はちじょうまち	八丈町役場	100-1498	八丈島八丈町大賀郷2551-2	04996-2-1121	地理院地図	33.112802	139.789065	
13402	青ヶ島村	あおがしまむら	青ヶ島村役場	100-1701	青ヶ島村無番地	04996-9-0111	数値地図	32.466537	139.763337	
13421	小笠原村	おがさわらむら	小笠原村役場	100-2101	小笠原村父島字西町	04998-2-3111	数値地図	27.09438	142.191904	
14000	神奈川県	かながわけん	神奈川県庁	231-8588	横浜市中区日本大通1	045-210-1111	地理院地図	35.447778	139.642502	
14100	横浜市	よこはまし	横浜市役所	231-0017	横浜市中区港町1-1	045-671-2121	数値地図	35.444035	139.637954	
14101	横浜市鶴見区	よこはましつるみく	鶴見区役所	230-0051	横浜市鶴見区鶴見中央3-20-1	045-510-1818	数値地図	35.508398	139.682384	
14102	横浜市神奈川区	よこはましかながわく	神奈川区役所	221-0824	横浜市神奈川区広台太田町3-8	045-411-7171	数値地図	35.477051	139.629293	
14103	横浜市西区	よこはましにしく	西区役所	220-0051	横浜市西区中央1-5-10	045-320-8484	数値地図	35.453609	139.616877	
14104	横浜市中区	よこはましなかく	中区役所	231-0021	横浜市中区日本大通35	045-224-8181	数値地図	35.444688	139.642203	
14105	横浜市南区	よこはましみなみく	南区役所	232-0024	横浜市南区浦舟町2-33	045-341-1212	地理院地図	35.434423	139.627509	
14106	横浜市保土ケ谷区	よこはましほどがやく	保土ケ谷区役所	240-0001	横浜市保土ケ谷区川辺町2-9	045-334-6262	数値地図	35.459854	139.596029	
14107	横浜市磯子区	よこはましいそごく	磯子区役所	235-0016	横浜市磯子区磯子3-5-1	045-750-2323	数値地図	35.402489	139.618458	
14108	横浜市金沢区	よこはましかなざわく	金沢区役所	236-0021	横浜市金沢区泥亀2-9-1	045-788-7878	数値地図	35.337199	139.624497	
14109	横浜市港北区	よこはましこうほくく	港北区役所	222-0032	横浜市港北区大豆戸町26-1	045-540-2323	数値地図	35.519016	139.633197	
14110	横浜市戸塚区	よこはましとつかく	戸塚区役所	244-0003	横浜市戸塚区戸塚町16-17	045-866-8484	数値地図	35.400223	139.533467	
14111	横浜市港南区	よこはましこうなんく	港南区役所	233-0003	横浜市港南区港南4-2-10	045-847-8484	地理院地図	35.400799	139.592511	
14112	横浜市旭区	よこはましあさひく	旭区役所	241-0022	横浜市旭区鶴ヶ峰1-4-12	045-954-6161	数値地図	35.474761	139.5448	
14113	横浜市緑区	よこはましみどりく	緑区役所	226-0013	横浜市緑区寺山町118	045-930-2323	数値地図	35.512407	139.538011	
14114	横浜市瀬谷区	よこはましせやく	瀬谷区役所	246-0021	横浜市瀬谷区二ツ橋町190	045-367-5656	数値地図	35.466397	139.499188	
14115	横浜市栄区	よこはましさかえく	栄区役所	247-0005	横浜市栄区桂町303-19	045-894-8181	数値地図	35.36439	139.554106	
14116	横浜市泉区	よこはましいずみく	泉区役所	245-0016	横浜市泉区和泉町4636-2	045-800-2323	数値地図	35.417899	139.488693	
14117	横浜市青葉区	よこはましあおばく	青葉区役所	225-0024	横浜市青葉区市ヶ尾町31-4	045-978-2323	数値地図	35.552831	139.537092	
14118	横浜市都筑区	よこはましつづきく	都筑区役所	224-0032	横浜市都筑区茅ヶ崎中央32-1	045-948-2323	数値地図	35.544937	139.57103	
14130	川崎市	かわさきし	川崎市役所	210-8577	川崎市川崎区宮本町1	044-200-2111	数値地図	35.530806	139.703012	
14131	川崎市川崎区	かわさきしかわさきく	川崎区役所	210-8570	川崎市川崎区東田町8	044-201-3113	数値地図	35.529394	139.703279	
14132	川崎市幸区	かわさきしさいわいく	幸区役所	212-8570	川崎市幸区戸手本町1-11-1	044-556-6666	地理院地図	35.544449	139.686978	
14133	川崎市中原区	かわさきしなかはらく	中原区役所	211-8570	川崎市中原区小杉町3-245	044-744-3113	数値地図	35.576258	139.655756	
14134	川崎市高津区	かわさきしたかつく	高津区役所	213-8570	川崎市高津区下作延2-8-1	044-861-3113	数値地図	35.599443	139.608032	
14135	川崎市多摩区	かわさきしたまく	多摩区役所	214-8570	川崎市多摩区登戸1775-1	044-935-3113	数値地図	35.619609	139.562113	
14136	川崎市宮前区	かわさきしみやまえく	宮前区役所	216-8570	川崎市宮前区宮前平2-20-5	044-856-3113	数値地図	35.589216	139.57858	
14137	川崎市麻生区	かわさきしあさおく	麻生区役所	215-8570	川崎市麻生区万福寺1-5-1	044-965-5100	数値地図	35.603769	139.505686	
14150	相模原市	さがみはらし	相模原市役所	252-5277	相模原市中央区中央2-11-15	042-754-1111	数値地図	35.571376	139.373268	
14151	相模原市緑区	さがみはらしみどりく	緑区役所	252-5177	相模原市緑区西橋本5-3-21	042-775-8802	数値地図	35.595639	139.33759	
14152	相模原市中央区	さがみはらしちゅうおうく	中央区役所	252-5277	相模原市中央区中央2-11-15	042-769-9802	数値地図	35.571376	139.373268	
14153	相模原市南区	さがみはらしみなみく	南区役所	252-0377	相模原市南区相模大野5-31-1	042-749-2134	数値地図	35.530342	139.430092	
14201	横須賀市	よこすかし	横須賀市役所	238-8550	横須賀市小川町11	046-822-4000	数値地図	35.281276	139.672284	
14203	平塚市	ひらつかし	平塚市役所	254-8686	平塚市浅間町9-1	0463-23-1111	数値地図	35.335502	139.349412	
14204	鎌倉市	かまくらし	鎌倉市役所	248-8686	鎌倉市御成町18-10	0467-23-3000	数値地図	35.319228	139.54669	
14205	藤沢市	ふじさわし	藤沢市役所	251-8601	藤沢市朝日町1-1	0466-25-1111	数値地図	35.33894	139.491116	
14206	小田原市	おだわらし	小田原市役所	250-8555	小田原市荻窪300	0465-33-1300	数値地図	35.264694	139.152355	
14207	茅ヶ崎市	ちがさきし	茅ヶ崎市役所	253-8686	茅ヶ崎市茅ヶ崎1-1-1	0467-82-1111	数値地図	35.333879	139.404702	
14208	逗子市	ずしし	逗子市役所	249-8686	逗子市逗子5-2-16	046-873-1111	数値地図	35.295592	139.580414	
14210	三浦市	みうらし	三浦市役所	238-0298	三浦市城山町1-1	046-882-1111	数値地図	35.144176	139.620765	
14211	秦野市	はだのし	秦野市役所	257-8501	秦野市桜町1-3-2	0463-82-5111	数値地図	35.3748	139.219946	
14212	厚木市	あつぎし	厚木市役所	243-8511	厚木市中町3-17-17	046-223-1511	数値地図	35.443049	139.362442	
14213	大和市	やまとし	大和市役所	242-8601	大和市下鶴間1-1-1	046-263-1111	数値地図	35.487515	139.45795	
14214	伊勢原市	いせはらし	伊勢原市役所	259-1188	伊勢原市田中348	0463-94-4711	数値地図	35.402985	139.314906	
14215	海老名市	えびなし	海老名市役所	243-0492	海老名市勝瀬175-1	046-231-2111	数値地図	35.446449	139.390803	
14216	座間市	ざまし	座間市役所	252-8566	座間市緑ヶ丘1-1-1	046-255-1111	数値地図	35.48864	139.407637	
14217	南足柄市	みなみあしがらし	南足柄市役所	250-0192	南足柄市関本440	0465-74-2111	数値地図	35.320633	139.099729	
14218	綾瀬市	あやせし	綾瀬市役所	252-1192	綾瀬市早川550	0467-77-1111	数値地図	35.437161	139.426348	
14301	葉山町	はやままち	葉山町役場	240-0192	三浦郡葉山町堀内2135	046-876-1111	数値地図	35.272025	139.586275	
14321	寒川町	さむかわまち	寒川町役場	253-0196	高座郡寒川町宮山165	0467-74-1111	数値地図	35.372963	139.384188	
14341	大磯町	おおいそまち	大磯町役場	255-8555	中郡大磯町東小磯183	0463-61-4100	数値地図	35.30694	139.311348	
14342	二宮町	にのみやまち	二宮町役場	259-0196	中郡二宮町二宮961	0463-71-3311	数値地図	35.299494	139.255525	
14361	中井町	なかいまち	中井町役場	259-0197	足柄上郡中井町比奈窪56	0465-81-1111	数値地図	35.330751	139.218766	
14362	大井町	おおいまち	大井町役場	258-8501	足柄上郡大井町金子1995	0465-83-1311	数値地図	35.326619	139.156649	
14363	松田町	まつだまち	松田町役場	258-8585	足柄上郡松田町松田惣領2037	0465-83-1221	数値地図	35.348199	139.139337	
14364	山北町	やまきたまち	山北町役場	258-0195	足柄上郡山北町山北1301-4	0465-75-1122	数値地図	35.360631	139.083806	
14366	開成町	かいせいまち	開成町役場	258-8502	足柄上郡開成町延沢773	0465-83-2331	数値地図	35.33643	139.123183	
14382	箱根町	はこねまち	箱根町役場	250-0398	足柄下郡箱根町湯本256	0460-85-7111	数値地図	35.232301	139.106886	
14383	真鶴町	まなづるまち	真鶴町役場	259-0202	足柄下郡真鶴町岩244-1	0465-68-1131	数値地図	35.158399	139.137233	
14384	湯河原町	ゆがわらまち	湯河原町役場	259-0392	足柄下郡湯河原町中央2-2-1	0465-63-2111	数値地図	35.147931	139.108336	
14401	愛川町	あいかわまち	愛川町役場	243-0392	愛甲郡愛川町角田251-1	046-285-2111	数値地図	35.528746	139.32172	
14402	清川村	きよかわむら	清川村役場	243-0195	愛甲郡清川村煤ヶ谷2216	046-288-1211	数値地図	35.48233	139.276374	
15000	新潟県	にいがたけん	新潟県庁	950-8570	新潟市中央区新光町4-1	025-285-5511	地理院地図	37.902451	139.023245	
15100	新潟市	にいがたし	新潟市役所	951-8550	新潟市中央区学校町通1番町602-1	025-228-1000	数値地図	37.916128	139.036402	
15101	新潟市北区	にいがたしきたく	北区役所	950-3393	新潟市北区葛塚3197	025-387-1000	数値地図	37.916286	139.218688	
15102	新潟市東区	にいがたしひがしく	東区役所	950-8709	新潟市東区下木戸1-4-1	025-272-1000	数値地図	37.924894	139.092606	
15103	新潟市中央区	にいがたしちゅうおうく	中央区役所	951-8553	新潟市中央区西堀通6番町866	025-223-1000	地理院地図	37.922505	139.043229	
15104	新潟市江南区	にいがたしこうなんく	江南区役所	950-0195	新潟市江南区泉町3-4-5	025-383-1000	数値地図	37.86766	139.094013	
15105	新潟市秋葉区	にいがたしあきはく	秋葉区役所	956-8601	新潟市秋葉区程島2009	0250-23-1000	数値地図	37.788362	139.114618	
15106	新潟市南区	にいがたしみなみく	南区役所	950-1292	新潟市南区白根1235	025-373-1000	数値地図	37.765817	139.019184	
15107	新潟市西区	にいがたしにしく	西区役所	950-2097	新潟市西区寺尾東3-14-41	025-268-1000	数値地図	37.874081	138.971648	
15108	新潟市西蒲区	にいがたしにしかんく	西蒲区役所	953-8666	新潟市西蒲区巻甲2690-1	0256-73-1000	数値地図	37.760333	138.889253	
15202	長岡市	ながおかし	長岡市役所	940-8501	長岡市大手通1-4-10	0258-35-1122	数値地図	37.446587	138.851224	
15204	三条市	さんじょうし	三条市役所	955-8686	三条市旭町2-3-1	0256-34-5511	数値地図	37.636768	138.9617	
15205	柏崎市	かしわざきし	柏崎市役所	945-8511	柏崎市中央町5-50	0257-23-5111	数値地図	37.371968	138.558835	
15206	新発田市	しばたし	新発田市役所	957-8686	新発田市中央町3-3-3	0254-22-3030	地理院地図	37.947954	139.327151	
15208	小千谷市	おぢやし	小千谷市役所	947-8501	小千谷市城内2-7-5	0258-83-3511	数値地図	37.31435	138.795097	
15209	加茂市	かもし	加茂市役所	959-1392	加茂市幸町2-3-5	0256-52-0080	数値地図	37.666335	139.04022	
15210	十日町市	とおかまちし	十日町市役所	948-8501	十日町市千歳町3-3	025-757-3111	数値地図	37.127588	138.75571	
15211	見附市	みつけし	見附市役所	954-8686	見附市昭和町2-1-1	0258-62-1700	数値地図	37.531496	138.912724	
15212	村上市	むらかみし	村上市役所	958-8501	村上市三之町1-1	0254-53-2111	数値地図	38.22399	139.48004	
15213	燕市	つばめし	燕市役所	959-0295	燕市吉田西太田1934	0256-92-1111	数値地図画像	37.673149	138.882249	吉田庁舎
15216	糸魚川市	いといがわし	糸魚川市役所	941-8501	糸魚川市一の宮1-2-5	025-552-1511	数値地図	37.039025	137.862658	
15217	妙高市	みょうこうし	妙高市役所	944-8686	妙高市栄町5-1	0255-72-5111	数値地図	37.025265	138.253485	
15218	五泉市	ごせんし	五泉市役所	959-1692	五泉市太田1094-1	0250-43-3911	数値地図	37.744483	139.182568	
15222	上越市	じょうえつし	上越市役所	943-8601	上越市木田1丁目1-3	025-526-5111	数値地図	37.147873	138.236039	
15223	阿賀野市	あがのし	阿賀野市役所	959-2092	阿賀野市岡山町10-15	0250-62-2510	数値地図	37.834509	139.226002	
15224	佐渡市	さどし	佐渡市役所	952-1292	佐渡市千種232	0259-63-3111	数値地図	38.018302	138.368138	
15225	魚沼市	うおぬまし	魚沼市役所	946-8601	魚沼市小出島130-1	025-792-1000	数値地図	37.230103	138.961434	
15226	南魚沼市	みなみうおぬまし	南魚沼市役所	949-6696	南魚沼市六日町180-1	025-773-6660	数値地図	37.065522	138.876081	
15227	胎内市	たいないし	胎内市役所	959-2693	胎内市新和町2-10	0254-43-6111	数値地図	38.059708	139.41035	
15307	聖籠町	せいろうまち	聖籠町役場	957-0192	北蒲原郡聖籠町大字諏訪山1635-4	0254-27-2111	数値地図	37.974526	139.274374	
15342	弥彦村	やひこむら	弥彦村役場	959-0392	西蒲原郡弥彦村大字矢作402	0256-94-3131	数値地図	37.691007	138.855252	
15361	田上町	たがみまち	田上町役場	959-1503	南蒲原郡田上町原ヶ崎新田3070	0256-57-6222	数値地図画像	37.698857	139.057993	
15385	阿賀町	あがまち	阿賀町役場	959-4495	東蒲原郡阿賀町津川580	0254-92-3111	数値地図	37.675487	139.458781	
15405	出雲崎町	いずもざきまち	出雲崎町役場	949-4392	三島郡出雲崎町大字川西140	0258-78-3111	数値地図	37.530715	138.709361	
15461	湯沢町	ゆざわまち	湯沢町役場	949-6192	南魚沼郡湯沢町大字神立300	025-784-3451	数値地図	36.934007	138.817424	
15482	津南町	つなんまち	津南町役場	949-8292	中魚沼郡津南町大字下船渡戊585	025-765-3111	数値地図	37.014313	138.652547	
15504	刈羽村	かりわむら	刈羽村役場	945-0397	刈羽郡刈羽村大字割町新田215-1	0257-45-2244	数値地図	37.422361	138.622442	
15581	関川村	せきかわむら	関川村役場	959-3292	岩船郡関川村大字下関912	0254-64-1441	数値地図	38.089412	139.564957	
